Seed,Dataset,Sample Size,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,mean.mean,mean.sd,median.mean,median.sd,mut_inf.mean,mut_inf.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,range.mean,range.sd,sd.mean,sd.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd
5,Airline Passenger Satisfaction,0.2,0.02264634364405869,0.0633854075520373,2.50970391388562,1.1887394232814548,0.0009239297813366184,0.035516117419753274,0.055769837108187795,0.9875769308602778,0.10740240842382275,0.15657323513233531,18257.44117522582,233718.55834429606,99174116.49066685,341844899.69179124,13.180512339609082,0.5,0.09266212977975853,3222.0284372887113,11125.376803085564,708.8255979573322,786.6294492629557,2828.010918462223,1082.3333333333333,5051.979166666667,16959.592485893954,3.4223537929428747,1.2098854298928807,4590.644966521758,15652.27765422754,4350.583333333333,15083.850138956324,0.07492705180302332,0.07303211343283107,24.0,3.0,0.0,2.0,0.03985507246376812,25976.0,0.0,24.0,5.0,32.4952978062371,,10085.5,33133.930317136685,2908.0816848822433,9729.40915519911,0.1785705129999533,0.1505545908576429,4453.513023463524,15331.334136729447,99174116.4906668,341842977.41867876
5,Airline Passenger Satisfaction,0.4,0.035741206916394125,0.07974452789304981,2.5842346569584946,1.3074975439296381,0.0004619648906683092,0.03553275792154478,0.05563591918530094,0.9875696095511586,0.10683858479385788,0.15664262021949846,33984.3720557933,398467.9038480451,99112480.1820875,341785320.2892508,12.86558404778642,0.5,0.09268935132199702,3237.1389600894454,11189.166871197385,898.0812874440376,792.8140748991387,2783.961559801098,2164.6666666666665,5066.875,17018.172071092253,3.4950436930383635,1.3293859775309818,4599.141488375714,15690.480010130828,4366.0,15147.347486979506,0.07676057347128941,0.07682903916542735,24.0,3.0,0.0,2.0,0.03985507246376812,51952.0,0.0,24.0,4.0,32.66617183918083,,10085.5,33133.930317136685,2907.04214243698,9726.42762057467,0.17854707562243263,0.1505995529937985,4463.154829786189,15377.909035889232,99112480.18208753,341779725.2812141
5,Airline Passenger Satisfaction,0.6,0.026688121276927938,0.08277729229700567,2.623338936827986,1.3742621499955028,0.0003079765937788728,0.035635305125467635,0.05580510761769304,0.9875720502292518,0.10689739413740107,0.15686727936821954,34158.438523623605,399934.06388313416,99188929.08434875,341910329.6048917,12.793551984539953,0.5,0.09268027747458417,2034.839758905272,9788.698177767808,1211.6816320615212,512.374022123147,2391.9854639833734,3247.0,5067.5625,17016.33418861859,3.5337180345900374,1.396671163742469,4607.277952046915,15716.487569404804,4380.916666666667,15199.066798917986,0.07719295246720054,0.07758135573981802,24.0,3.0,0.0,2.0,0.03985507246376812,77928.0,0.0,24.0,5.0,32.984176702434695,,10085.875,33134.970073417964,2908.462929302932,9730.084541741979,0.17575426509263248,0.15050435689992017,4472.172138930492,15405.357588046534,99188929.08434868,341904695.2904822
5,Airline Passenger Satisfaction,0.8,0.01823356132506485,0.06056079242048296,2.6574104761043515,1.4264567306102307,0.0002309824453341546,0.03562721266090224,0.055805323848636304,0.9875696095511586,0.10699133199025121,0.15695075556424165,28261.48746394237,324146.288828937,99166107.96464382,341827029.0073258,12.699624496091861,0.5,0.09268935132199702,2030.4712856290737,9766.682558906647,1202.0229754314637,498.5145087737454,2323.9746200024406,4329.333333333333,5065.791666666667,17008.01299782129,3.5672163998193605,1.4487469039764722,4600.932086865602,15692.446628980433,4368.583333333333,15151.676291726779,0.07776368583614972,0.07885936561984801,24.0,3.0,0.0,2.0,0.03985507246376812,103904.0,0.0,24.0,5.0,33.1728976389261,,10085.875,33134.970073417964,2908.2810130158355,9728.91751504673,0.17574571146087745,0.15051734623636132,4463.610596240486,15372.284963855194,99166107.96464384,341823325.75160855
5,Airline Passenger Satisfaction,1.0,0.03705002559763096,0.08267808222161609,2.6722116258589277,1.4533408206958638,0.00018478595626732368,0.035592269190488204,0.055762884701963576,0.987571073987021,0.10709528992137775,0.15698056314312445,22850.048132323915,264472.2936956578,99193492.9010194,341893533.8522018,12.71415277787655,0.5,0.09268390701354928,2026.589243215506,9747.425270426884,1220.324889951738,461.77380194480094,2144.1276670492757,5411.666666666667,5064.5,17004.095499639774,3.5821077582874783,1.4758761457093441,4600.237746642296,15688.247928959096,4368.208333333333,15148.808419861498,0.07767494155847009,0.07891845435200935,24.0,3.0,0.0,2.0,0.03985507246376812,129880.0,0.0,24.0,5.0,33.40249290496615,,10085.916666666666,33135.1272596695,2908.753284180329,9730.238688673722,0.17573833934512592,0.15052783930218805,4462.65990177559,15367.548057977194,99193492.90101929,341891069.41673696
5,Apple Quality,0.2,0.014112222216415489,0.00395819738138495,3.169915958164528,0.0,0.01,0.006471500827308534,0.00394323058272178,0.999995491573301,0.11454398265641029,0.09368533324470911,663.8854797172602,3410.6471522689244,167419.07023195407,452437.1844421175,26.034157900477688,0.5,0.001767766952966331,,,24.306216202346867,,,100.0,287.94735862465626,661.9754698709692,4.131500547591655,0.023735932553786636,302.4929752689622,708.1144325138521,301.576362905375,705.5075021186643,0.038410902146174375,0.023735932553786636,8.0,0.0,0.0,2.0,0.0,800.0,5.0,8.0,6.0,81.52646465061595,,606.9789531587501,1392.433644993271,171.96877088542973,396.9106586368683,0.0,0.0,301.81109998306067,706.189383427929,167419.07023195399,452334.1059194172
5,Apple Quality,0.4,0.010208859715781107,0.004078494712230926,3.459423167090096,0.0,0.005,0.0055077580035659945,0.003308335045065592,0.999995491573301,0.11418347279829684,0.0974319217783666,630.532298920728,3184.765278381614,195576.96697124737,472937.10286208044,24.33683020833256,0.5,0.001767766952966331,,,25.883426822469946,,,200.0,345.99602073784376,707.0710121277114,4.418328858430049,0.025058017068468153,349.37023256128555,721.5837764427307,348.3150768995625,718.8070611287651,0.041089800233348295,0.025058017068468153,8.0,0.0,0.0,2.0,0.0,1600.0,5.0,8.0,6.0,83.19177380868462,,708.826315389,1440.348749847874,204.39103463011253,419.2527664910234,0.0,0.0,348.6849647710663,719.7804591253235,195576.9669712474,472851.0111859058
5,Apple Quality,0.6,0.008489913302840603,0.0034496126843497434,3.700434706688967,0.0,0.0033333333333333335,0.004172277821006978,0.002417733396774043,0.99999799625596,0.11180277482144951,0.10031942532113607,942.5394942310157,4790.538028024715,225105.52824725848,473671.2808715158,26.703409066471814,0.5,0.0011785113019776065,,,20.22031490399607,,,300.0,395.1525174599375,754.266606879018,4.662984375888007,0.02195361339629356,403.9424675198238,780.357646460185,400.75027703375,772.7538130078204,0.03744832705692003,0.021953613396293557,8.0,0.0,0.0,2.0,0.0,2400.0,4.0,8.0,6.0,97.81441969528966,,809.15091668025,1535.4093122809495,231.60280641022374,442.67455741554414,0.0,0.0,403.20034264816616,778.5741818445534,225105.52824725848,473476.86128255347
5,Apple Quality,0.8,0.007322801387207055,0.003035060304372987,3.8073515400337983,0.0,0.0025,0.0039053585952949104,0.002251156637306544,0.9999974640111375,0.1114419530280221,0.0987624100006151,806.0131526572937,4012.8642183793886,271754.5310742201,518546.8411787639,26.296623269274907,0.5,0.0013258252147247875,,,24.210437162825936,,,400.0,448.3115599728438,831.7203509408514,4.769321404312025,0.02222183443015364,451.8704414470831,844.0555514944475,450.7499387875,841.6855053658389,0.03802759973291092,0.022221834430153638,8.0,0.0,0.0,2.0,0.0,3200.0,2.0,8.0,6.0,99.1207430070516,,909.3730056155,1673.7859708515507,260.4588468945142,482.7489381787245,0.0,0.0,451.64367042730504,843.5655824667218,271754.5310742201,518422.03414279816
5,Apple Quality,1.0,0.006604832167013645,0.002710646479160613,3.906888340456499,0.0,0.002,0.0035151562413614137,0.00215927175408535,0.9999971146079947,0.11086157891240771,0.09868235340686174,605.3853710750769,2897.0945084550053,333419.0753676123,617421.0268812125,27.127815384198332,0.5,0.0014142135623730963,,,31.604535839127195,,,500.0,501.6515006530625,924.4922102769196,4.870023028052016,0.0228241357746889,499.87910420077156,925.5863380856406,499.87908941856244,925.5863540343319,0.036862427012478216,0.0228241357746889,8.0,0.0,0.0,2.0,0.0,4000.0,2.0,8.0,6.0,104.98565143673224,,1009.73395966875,1845.0150703667919,290.04640125851176,533.7652351625318,0.0,0.0,499.88272176515875,925.5841103570406,333419.0753676123,617366.2165161646
5,Auction Verification,0.2,0.10063483530582028,0.16532054923878745,1.616200068265342,1.0046567144387675,0.0196078431372549,0.08680155060847615,0.17047724600955122,0.5504058155808721,0.12898647955828343,0.13689287552584642,610.4921515867157,1794.1607241111885,13112022.77097785,37086374.510803305,9.845580027086058,0.5,0.5268638761782118,266.8523455013062,724.7070852141538,7315.138286831715,88.10630751536472,220.48743740624278,51.0,1301.9292534722222,3674.636019945141,2.1107020352088908,0.9635594942876363,919.7602126350835,2569.0001818590767,173.98940972222223,460.82023285479016,0.05590384863732327,0.0798551957203315,8.0,2.0,0.0,2.0,0.0,408.0,0.0,8.0,4.0,27.910354253970144,,5512.440104166667,15572.547463657538,1281.8629395903047,3620.394639117634,0.24611486486486484,0.18963128565422913,448.05156084406985,1235.0843377142837,13112022.770977842,37086374.13581396
5,Auction Verification,0.4,0.05614556927862085,0.0846451170221862,1.786730506877012,1.033370259423937,0.009791921664626682,0.030765889252303877,0.045718476154322576,0.553362424567938,0.13005307229993987,0.12624647920813153,758.5492244037274,2055.7152218107917,13234174.991684504,37431871.70335407,8.270776766967904,0.5,0.5253535081765414,265.8482207478757,721.8561914258585,7236.880539943212,88.5064521667011,221.60679506786903,102.125,1293.8072916666667,3650.956782549528,2.273187193307031,0.9836684164598872,914.653042885739,2554.5612421058618,173.0625,458.2021105441821,0.06690573813791889,0.08482407033690711,8.0,2.0,0.0,2.0,0.0,817.0,0.0,8.0,3.0,25.705190864105884,,5512.440104166667,15572.547463657538,1287.848216350687,3637.2080286673354,0.24688782230204198,0.18962589935894805,435.31997474420143,1199.1575362324545,13234174.991684504,37431871.20640485
5,Auction Verification,0.6,0.052292838737636814,0.07849531772661221,1.8108874522098017,1.0783149184619407,0.0065252854812398045,0.02912898370243388,0.04486378295890008,0.5520900999067767,0.1288132929178442,0.1214588118501785,735.4875943813784,2036.4381350841234,13229723.156932147,37419278.91230169,8.340791583787796,0.5,0.526004391877758,280.26362825002917,762.5389626850423,7276.23336314562,91.4888651361199,229.9324537178614,153.25,1362.2176649305554,3844.4504158019636,2.296785980925675,1.0275212698509872,936.1393413643851,2615.250681643727,177.79340277777777,471.5652972330936,0.06619157119090327,0.0845502972498815,8.0,2.0,0.0,2.0,0.0,1226.0,0.0,8.0,3.0,26.358278699670336,,5512.440104166667,15572.547463657538,1287.6498229535641,3636.5888396965483,0.2471443829575984,0.1896246417768324,465.92397441798096,1285.6746285574347,13229723.156932145,37419278.42699972
5,Auction Verification,0.8,0.05303547409445647,0.08354363344615938,1.842259698694223,1.1249966129509075,0.004892966360856269,0.027065934971755422,0.04348637768151044,0.5531453183526465,0.12979550723316716,0.12064464911790845,720.3713724384268,1962.3375452003695,13330414.926423244,37704078.88426631,8.084417429280432,0.5,0.5254646722578932,276.2213073212656,751.1175509265227,7283.930881552607,89.44806704939073,224.19274097314775,204.375,1349.304079861111,3807.9253036123355,2.3269838446876534,1.0656035283376173,936.2621427299551,2615.616846634372,177.02566964285714,469.39664395165545,0.06842117235921602,0.09068930817779802,8.0,2.0,0.0,2.0,0.0,1635.0,0.0,8.0,3.0,25.92528694220889,,5512.440104166667,15572.547463657538,1292.5211976546002,3650.409586418137,0.24727250630990966,0.18962404365469426,461.72512968436945,1273.806188154244,13330414.926423239,37704078.43527762
5,Auction Verification,1.0,0.05440091691916197,0.08555015307670348,1.8928716255214253,1.1750514143149127,0.003915810083210965,0.020908274679890693,0.031002937350130415,0.5525992331459562,0.1313798452500974,0.12099240266517854,722.8579768831509,1946.3264219107698,13456108.027747793,38059592.75548055,8.50954325025251,0.5,0.5257441021156953,271.2604161292667,737.1163764637029,7200.1291117829915,90.079205905856,225.98683560610073,255.375,1293.8524973290596,3651.084643386274,2.3805320932254688,1.1105713066092278,927.2113782103178,2590.0390694110615,174.49791666666664,462.25656402814127,0.06493876544191235,0.08861716979432537,8.0,2.0,0.0,2.0,0.0,2043.0,0.0,8.0,3.0,28.148561920454075,,5512.450520833334,15572.576926433998,1298.593757466766,3667.5818862516626,0.24734914983753392,0.18962373999845522,442.96381959524723,1220.7776841849372,13456108.027747797,38059592.31665109
5,Balance Scale,0.2,0.025201890502386956,0.009773764151756938,1.8377455960896978,0.37318593327238164,0.031746031746031744,0.07368203196121265,0.04535212888183611,1.3205729680739484,0.07051608425384778,0.06338030057672307,0.14166137566137574,0.12958048194753435,1.9833968253968264,0.38089854116897204,10.343805480212652,0.3333333333333333,0.21994295969128597,2.628602318673208,0.09864239715126738,1.3930308960281323,2.2166741530127827,0.08145737485201336,31.5,2.0,0.0,3.030650563194355,0.38152465550557907,3.015873015873016,0.10509007442349848,3.0,0.0,0.1276680009692912,0.04112571662640394,4.0,0.0,0.0,3.0,0.0,126.0,0.0,4.0,0.0,13.394723674977431,,4.0,0.0,1.4080337173049946,0.03342406975228215,0.1936,0.0,3.0197368421052633,0.14632304664572168,1.9833968253968255,0.0940296739069101
5,Balance Scale,0.4,0.009323653402165967,0.003647043712657041,2.228103890141572,0.18120194716879728,0.016,0.05195853673901706,0.0110451550360551,1.322179190202273,0.046042628195406436,0.02572342987917951,0.0897938420348059,0.04843788127647226,1.957610441767065,0.22454801716734263,9.16325991643788,0.3333333333333333,0.2193931022920578,2.6612607746813337,0.08064410029195604,1.2416488519124786,2.248385884936172,0.08719515920235689,62.5,2.0,0.0,3.4059917252737537,0.1714696041261316,3.045,0.06526867548832294,3.0,0.0,0.14429135507009128,0.02148954503762353,4.0,0.0,0.0,3.0,0.0,250.0,0.0,4.0,0.0,14.441700502841929,,4.0,0.0,1.398785230701211,0.03670277263329325,0.1967871485943775,0.0,3.0516666666666667,0.0764731858114212,1.957610441767068,0.1017315811459384
5,Balance Scale,0.6,0.004264879075916916,0.0020747222017292394,2.320516732166152,0.0011158010360612946,0.010666666666666666,0.04584554838511477,0.007479566502379513,1.3153792770605597,0.016804355917360802,0.01831372305325377,0.03400118835412958,0.037378600339011914,2.006413547237079,0.11360347524494994,9.253447796585732,0.3333333333333333,0.22170250336881628,2.6347354115153556,0.010473068999844903,1.268670761262329,2.213981059146964,0.019052722112720088,93.75,2.0,0.0,3.493745828453455,0.02196869136703967,3.0300000000000002,0.007013215039137544,3.0,0.0,0.14215018077325714,0.02240605550898872,4.0,0.0,0.0,3.0,0.0,375.0,0.0,4.0,0.0,15.324402259238726,,4.0,0.0,1.4163579226121175,0.02140972648005122,0.1978609625668449,0.0,3.0444444444444443,0.01702092636011279,2.006413547237076,0.060201554288458
5,Balance Scale,0.8,0.0017228035422553831,0.0005923234974168182,2.3211739276313623,0.00020343049885965445,0.008016032064128256,0.04377705631783443,0.0013349141542201891,1.3174929793451957,0.015011681924328531,0.014379909230391532,0.030251936268789335,0.028860917177536922,2.017303683672561,0.08512123954882701,9.690416723299293,0.3333333333333333,0.22098978239522749,2.628312501895209,0.011447213002167701,1.2670834906696864,2.2081665873325655,0.010756204360609697,124.75,2.0,0.0,3.5027085661781214,0.006731305216446439,3.025050100200401,0.013641000572252615,3.0,0.0,0.13595834079843672,0.006674641550881734,4.0,0.0,0.0,3.0,0.0,499.0,0.0,4.0,0.0,16.072685015129665,,4.0,0.0,1.4202916895886784,0.010013334969145625,0.19839357429718874,0.0,3.0365448504983386,0.02471308261840688,2.017303683672566,0.028432347115974498
5,Balance Scale,1.0,-6.250002346150688e-08,0.0,2.3219280948873626,0.0,0.0064,0.0437559133543309,0.0,1.318116246441582,0.0,0.0,0.0,0.0,2.003205128205128,0.0,9.73829735250785,0.3333333333333333,0.2207787429381129,2.6051710846973517,0.0,1.2190676701606842,2.1897810218978107,5.127900497022837e-16,156.25,2.0,0.0,3.5046904700382786,0.0,3.0,0.0,3.0,0.0,0.13535387129066612,0.0,4.0,0.0,0.0,3.0,0.0,625.0,0.0,4.0,0.0,16.15450081144063,,4.0,0.0,1.4153462926807447,0.0,0.1987179487179487,0.0,3.0,0.0,2.003205128205128,0.0
5,Bank Dataset,0.2,0.0065907749494139726,0.01603760765403485,2.544565121077436,1.2127744023022877,0.0065,0.00894808328259751,0.0153304717107736,0.7288731060739966,0.025223916633927222,0.037015034497566865,4605163.726860985,24924135.333132353,937629910.160496,1825522470.943534,39.18231718339207,0.5,0.41931432124362267,1213198.5371513208,4350047.1561564775,16767.960820188735,1208837.3792604296,4351262.387242092,153.84615384615384,26968.82596153846,50724.745610553844,3.2548361342057173,1.2149555893353994,1220949.3414384616,4347841.047431517,1222447.4126923077,4347208.646065223,0.01860209294571631,0.02909016879059475,13.0,3.0,0.0,2.0,0.0,2000.0,0.0,13.0,3.0,135.78918434086196,,52505.53692307692,98121.08138416054,14893.808703848485,27846.987930919953,0.16846746576311802,0.21639268460388156,1220822.8449410254,4347847.350002955,937629910.1604959,1823262012.6093817
5,Bank Dataset,0.4,0.004679109601494658,0.015769009933741425,2.711182026419139,1.3545692975648744,0.00325,0.009694896219861079,0.01669943187450283,0.7293649894035634,0.018807673506853768,0.035847272354355836,2648314.1854999475,16077410.572532244,941292536.6020373,1826017281.1746235,36.81539590975126,0.5,0.41896076785302944,1213112.5164952467,4350144.614682915,18272.764450284823,1208822.4251152168,4351340.502986479,307.6923076923077,27050.352884615386,50726.86783437218,3.4207356034670804,1.3596209016720597,1221056.0717201922,4347882.360962659,1222673.383846154,4347383.602969337,0.019811412355622046,0.03224649394876257,13.0,3.0,0.0,2.0,0.0,4000.0,0.0,13.0,3.0,135.84950763491452,,54843.96153846154,102598.74146825461,14942.876153564905,27889.721606110794,0.16853211160059492,0.21645782475167755,1220980.5360089743,4347882.79504733,941292536.602037,1825083760.9782436
